Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-05,51.26,52.6,50.75,52.45,2583700,0,0
2019-02-06,52.45,52.45,50.54,51.3,1812600,0,0
2019-02-07,50.9,51.55,49.77,50.71,1953700,0,0
2019-02-08,50.05,51.94,49.55,51.77,1065600,0,0
2019-02-11,51.51,52.25,50.4,51.63,1143500,0,0
2019-02-12,52.0,52.84,51.81,52.66,2390000,0,0
2019-02-13,53.15,54.08,52.75,53.65,3384100,0,0
2019-02-14,53.5,53.6,52.56,53.33,2836600,0,0
2019-02-15,53.5,54.04,53.39,53.63,1433400,0,0
2019-02-19,53.78,54.86,53.4,54.33,1895000,0,0
2019-02-20,54.33,54.88,53.85,54.11,1591300,0,0
2019-02-21,54.11,54.49,53.64,53.83,1021100,0,0
2019-02-22,54.06,54.29,53.61,53.99,1224800,0,0
2019-02-25,54.5,54.97,54.09,54.74,1584300,0,0
2019-02-26,54.5,55.25,54.29,55.01,2335200,0,0
2019-02-27,54.95,56.23,54.66,55.54,3678600,0,0
2019-02-28,55.2,55.69,54.47,55.15,1576000,0,0
2019-03-01,55.91,56.69,55.73,56.29,3229200,0,0
2019-03-04,56.77,56.89,54.44,55.56,3009800,0,0
2019-03-05,55.55,56.0,53.81,55.74,1904400,0,0
2019-03-06,55.59,55.98,54.55,55.22,1301500,0,0
2019-03-07,55.0,56.0,54.8,55.5,1660500,0,0
2019-03-08,54.89,56.1,54.42,55.99,1191800,0,0
2019-03-11,56.32,57.74,56.11,57.15,2478300,0,0
2019-03-12,57.19,57.98,57.07,57.27,1935500,0,0
2019-03-13,57.5,57.89,57.08,57.66,2367500,0,0
2019-03-14,57.71,59.14,57.59,58.85,5028000,0,0
2019-03-15,58.0,59.62,56.35,56.47,7536000,0,0
2019-03-18,56.95,57.78,56.11,57.75,2797600,0,0
2019-03-19,56.81,57.25,55.54,56.66,4810600,0,0
2019-03-20,56.07,56.22,54.3,55.38,3457600,0,0
2019-03-21,54.93,57.23,54.57,57.08,2455400,0,0
2019-03-22,56.68,57.01,53.13,53.34,2915200,0,0
2019-03-25,53.01,53.84,52.07,52.59,1702900,0,0
2019-03-26,53.25,54.34,53.1,53.74,2237800,0,0
2019-03-27,53.56,53.66,51.38,51.88,1751200,0,0
2019-03-28,52.0,52.46,51.14,51.78,1253000,0,0
2019-03-29,52.07,52.49,51.32,51.84,1597000,0,0
2019-04-01,52.45,52.69,51.63,52.14,1244300,0,0
2019-04-02,52.23,53.85,51.76,53.72,1803900,0,0
2019-04-03,54.0,54.72,53.75,54.14,2415400,0,0
2019-04-04,54.32,54.35,52.2,53.34,1659800,0,0
2019-04-05,53.45,54.2,53.3,53.84,1659600,0,0
2019-04-08,53.67,54.19,53.03,53.81,1313000,0,0
2019-04-09,53.38,53.98,53.2,53.58,3116000,0,0
2019-04-10,53.8,56.86,53.79,55.91,3040300,0,0
2019-04-11,56.09,56.36,55.01,55.35,1178900,0,0
2019-04-12,55.75,55.86,54.81,55.25,1308300,0,0
2019-04-15,55.36,56.65,55.16,55.42,2226500,0,0
2019-04-16,55.77,56.02,54.81,55.21,1200500,0,0
2019-04-17,55.45,55.49,52.09,53.18,2390100,0,0
2019-04-18,53.2,53.5,50.92,52.79,1941000,0,0
2019-04-22,52.74,54.37,52.5,54.13,1043200,0,0
2019-04-23,54.4,55.55,54.2,55.24,1497800,0,0
2019-04-24,55.47,56.25,55.09,55.84,1122000,0,0
2019-04-25,56.21,57.64,55.9,57.01,2476000,0,0
2019-04-26,57.2,57.95,56.65,57.26,1557000,0,0
2019-04-29,57.61,58.37,57.03,57.66,1517500,0,0
2019-04-30,56.5,56.94,55.38,56.67,2242900,0,0
2019-05-01,57.1,57.42,55.8,55.82,1501900,0,0
2019-05-02,55.77,56.5,54.04,54.89,1448000,0,0
2019-05-03,55.08,56.73,54.55,56.46,1657800,0,0
2019-05-06,54.92,56.72,54.21,55.89,1610500,0,0
2019-05-07,54.98,55.5,52.31,53.23,2198400,0,0
2019-05-08,53.22,53.98,52.69,53.59,1481100,0,0
2019-05-09,52.78,54.0,51.52,53.5,1320600,0,0
2019-05-10,53.05,53.88,50.95,53.05,1398500,0,0
2019-05-13,51.42,51.77,50.02,50.42,1607400,0,0
2019-05-14,51.0,52.84,50.9,52.54,2335800,0,0
2019-05-15,52.29,53.9,52.0,53.67,1300500,0,0
2019-05-16,53.69,55.32,53.69,54.74,1393600,0,0
2019-05-17,54.22,54.84,53.55,53.59,1017400,0,0
2019-05-20,52.77,53.69,51.9,53.17,999600,0,0
2019-05-21,53.81,54.94,53.81,54.76,1353100,0,0
2019-05-22,54.59,55.28,54.02,54.78,1898500,0,0
2019-05-23,53.98,54.0,52.52,53.21,1248900,0,0
2019-05-24,53.76,54.76,53.51,54.1,988700,0,0
2019-05-28,54.25,55.1,53.88,54.47,5576200,0,0
2019-05-29,53.96,54.82,52.78,54.38,1448400,0,0
2019-05-30,54.51,55.7,54.51,55.48,1471200,0,0
2019-05-31,54.3,56.42,54.07,56.06,2904400,0,0
2019-06-03,56.0,56.1,50.25,50.57,4240000,0,0
2019-06-04,52.5,53.0,50.74,52.94,2249500,0,0
2019-06-05,53.64,53.94,51.89,53.32,2409700,0,0
2019-06-06,53.77,54.94,52.77,54.74,5258000,0,0
2019-06-07,47.02,49.23,45.67,48.16,20954400,0,0
2019-06-10,49.63,49.89,47.6,48.31,5639400,0,0
2019-06-11,48.58,48.9,47.32,47.9,3807700,0,0
2019-06-12,47.9,48.45,47.54,48.08,1578500,0,0
2019-06-13,48.45,48.49,47.61,48.28,2095000,0,0
2019-06-14,47.81,51.0,47.8,50.78,4208800,0,0
2019-06-17,50.9,53.37,50.8,52.75,3103900,0,0
2019-06-18,53.19,54.2,52.66,53.51,3024200,0,0
2019-06-19,53.56,53.88,52.12,53.09,1755200,0,0
2019-06-20,54.0,54.96,53.7,54.87,2727300,0,0
2019-06-21,54.25,54.87,52.65,52.83,3092300,0,0
2019-06-24,52.95,53.38,50.86,51.01,2731000,0,0
2019-06-25,50.95,51.57,49.73,49.83,1790800,0,0
2019-06-26,50.16,50.65,49.49,49.49,2086000,0,0
2019-06-27,49.65,51.14,49.55,50.65,2626000,0,0
2019-06-28,50.69,51.08,49.23,49.71,6188800,0,0
2019-07-01,50.53,51.16,49.52,50.65,1891700,0,0
2019-07-02,50.84,51.86,50.21,51.34,1834700,0,0
2019-07-03,51.44,51.8,50.65,51.65,1287800,0,0
2019-07-05,50.91,52.2,50.7,52.16,1292900,0,0
2019-07-08,52.0,52.24,51.33,51.65,1199100,0,0
2019-07-09,51.46,52.52,51.27,52.0,2480800,0,0
2019-07-10,52.34,53.0,51.34,51.35,1999500,0,0
2019-07-11,51.76,53.88,51.74,53.8,2353500,0,0
2019-07-12,53.85,53.9,52.53,53.2,1210700,0,0
2019-07-15,53.5,54.17,52.9,54.05,845900,0,0
2019-07-16,54.0,54.09,53.32,53.62,953900,0,0
2019-07-17,54.28,54.3,52.39,52.77,1720900,0,0
2019-07-18,52.51,53.3,52.41,53.05,2874300,0,0
2019-07-19,53.49,53.49,52.16,52.42,1180700,0,0
2019-07-22,52.68,52.97,52.02,52.37,2029300,0,0
2019-07-23,52.51,53.23,52.21,52.94,836800,0,0
2019-07-24,52.67,54.53,52.53,54.35,1211500,0,0
2019-07-25,54.3,54.3,52.23,52.47,2386500,0,0
2019-07-26,52.81,54.78,52.67,54.68,2809100,0,0
2019-07-29,54.66,54.69,52.36,53.9,1370500,0,0
2019-07-30,53.55,54.41,53.18,54.15,1190200,0,0
2019-07-31,54.17,54.2,51.3,51.72,1981400,0,0
2019-08-01,51.73,53.0,49.52,49.93,2106600,0,0
2019-08-02,49.86,50.07,48.25,48.8,1522100,0,0
2019-08-05,47.0,47.33,43.93,44.7,4647100,0,0
2019-08-06,45.59,46.28,44.12,44.59,2990100,0,0
2019-08-07,44.0,45.39,43.25,45.04,2439600,0,0
2019-08-08,45.83,46.45,44.11,46.36,3181200,0,0
2019-08-09,45.92,46.53,44.63,45.33,1900600,0,0
2019-08-12,44.88,45.1,43.9,44.21,1545500,0,0
2019-08-13,44.0,45.92,43.75,45.62,1384100,0,0
2019-08-14,44.23,44.47,43.13,43.91,1663100,0,0
2019-08-15,44.27,44.61,43.61,44.13,2132400,0,0
2019-08-16,44.93,45.58,44.64,44.81,1414500,0,0
2019-08-19,45.61,45.99,44.33,44.54,2133100,0,0
2019-08-20,44.36,44.95,43.74,44.63,1911500,0,0
2019-08-21,45.0,45.88,44.66,45.02,1259200,0,0
2019-08-22,45.34,45.34,44.22,44.72,1254600,0,0
2019-08-23,44.66,45.24,43.77,43.98,1247500,0,0
2019-08-26,44.63,45.34,43.91,45.23,1183300,0,0
2019-08-27,45.67,45.67,44.17,44.76,1340200,0,0
2019-08-28,44.45,45.57,44.08,45.44,1349700,0,0
2019-08-29,45.91,46.63,45.68,46.42,1215100,0,0
2019-08-30,46.9,46.98,45.83,46.69,1630400,0,0
2019-09-03,46.57,47.35,46.09,46.61,2236000,0,0
2019-09-04,47.2,47.76,46.42,46.85,2322000,0,0
2019-09-05,47.48,47.49,45.52,46.25,6858000,0,0
2019-09-06,55.7,57.3,54.1,56.27,25958200,0,0
2019-09-09,56.0,59.74,55.55,58.57,9313800,0,0
2019-09-10,56.23,60.8,55.8,59.91,8136900,0,0
2019-09-11,59.5,63.45,59.18,63.3,5257400,0,0
2019-09-12,62.97,64.18,62.3,62.93,5089500,0,0
2019-09-13,62.99,63.99,62.41,62.49,3438900,0,0
2019-09-16,61.05,62.85,59.99,61.88,4190600,0,0
2019-09-17,61.16,62.12,61.04,61.9,3333700,0,0
2019-09-18,61.85,63.83,61.5,63.3,3659500,0,0
2019-09-19,63.13,63.62,62.6,63.36,3615000,0,0
2019-09-20,63.72,65.07,63.51,64.8,8976600,0,0
2019-09-23,64.51,64.78,63.8,64.52,4093200,0,0
2019-09-24,64.7,64.78,61.38,61.72,4428300,0,0
2019-09-25,61.74,62.86,60.61,62.61,2786300,0,0
2019-09-26,62.31,62.7,61.54,62.39,1825100,0,0
2019-09-27,62.71,62.89,60.13,60.64,2277600,0,0
2019-09-30,60.62,62.22,59.58,61.92,2228800,0,0
2019-10-01,62.03,62.24,60.65,60.89,2744100,0,0
2019-10-02,60.8,61.04,59.77,60.76,2879200,0,0
2019-10-03,61.45,63.0,60.38,62.21,5346100,0,0
2019-10-04,62.46,63.38,61.93,62.4,2598400,0,0
2019-10-07,62.57,65.6,62.08,65.05,4845700,0,0
2019-10-08,64.4,65.36,63.06,64.62,3478400,0,0
2019-10-09,65.26,67.61,64.7,67.04,4472300,0,0
2019-10-10,66.81,67.77,66.51,67.14,2667000,0,0
2019-10-11,67.8,68.11,65.61,66.53,2678500,0,0
2019-10-14,66.73,67.77,66.62,67.09,1618700,0,0
2019-10-15,67.64,67.94,66.85,66.99,1758300,0,0
2019-10-16,67.17,68.17,65.85,67.06,2238500,0,0
2019-10-17,67.15,67.62,66.15,66.72,1565000,0,0
2019-10-18,66.55,66.88,61.68,64.52,3705900,0,0
2019-10-21,64.91,66.32,64.63,66.03,2172300,0,0
2019-10-22,66.11,66.37,62.94,63.2,2185000,0,0
2019-10-23,62.96,64.89,62.06,62.83,2382900,0,0
2019-10-24,63.71,65.22,63.37,64.91,1518100,0,0
2019-10-25,64.62,66.11,64.2,65.4,1051900,0,0
2019-10-28,65.67,66.87,65.59,66.37,1159900,0,0
2019-10-29,66.19,67.1,65.83,66.39,1125400,0,0
2019-10-30,66.63,66.9,65.24,66.77,1209600,0,0
2019-10-31,66.77,66.77,64.97,66.19,1191400,0,0
2019-11-01,66.78,68.0,65.78,66.88,1791200,0,0
2019-11-04,68.0,69.89,67.62,68.45,3044900,0,0
2019-11-05,68.61,68.84,65.91,66.0,2233400,0,0
2019-11-06,66.28,66.31,64.25,66.08,1989600,0,0
2019-11-07,66.25,67.35,65.32,65.41,1210900,0,0
2019-11-08,65.47,66.79,65.0,66.73,1331000,0,0
2019-11-11,66.65,68.47,66.54,67.25,1335100,0,0
2019-11-12,67.48,67.77,66.36,67.01,1268800,0,0
2019-11-13,66.69,68.03,66.45,67.82,1110200,0,0
2019-11-14,68.0,68.6,67.4,67.75,988400,0,0
2019-11-15,67.9,68.47,67.08,67.78,1151300,0,0
2019-11-18,67.48,67.75,66.24,66.66,1756800,0,0
2019-11-19,66.92,67.15,65.83,66.57,2483700,0,0
2019-11-20,66.54,68.3,66.4,67.89,1878300,0,0
2019-11-21,69.29,71.5,69.2,69.94,3687100,0,0
2019-11-22,70.3,71.31,69.29,71.12,2055800,0,0
2019-11-25,71.63,73.22,71.26,71.5,3016800,0,0
2019-11-26,71.75,72.61,70.73,72.31,1765800,0,0
2019-11-27,72.16,72.69,71.18,71.66,1115600,0,0
2019-11-29,71.44,71.97,70.88,71.21,691700,0,0
2019-12-02,72.44,72.5,68.37,69.92,2258600,0,0
2019-12-03,67.69,70.87,66.97,70.68,2003300,0,0
2019-12-04,71.01,71.9,69.1,70.0,2347900,0,0
2019-12-05,70.2,70.47,68.95,69.5,3233000,0,0
2019-12-06,74.94,75.85,71.06,75.57,9987500,0,0
2019-12-09,75.51,76.28,73.9,75.46,2735700,0,0
2019-12-10,75.3,75.38,71.79,72.79,3156200,0,0
2019-12-11,72.85,72.96,71.2,72.46,1951500,0,0
2019-12-12,72.76,72.83,71.44,71.97,1419400,0,0
2019-12-13,71.78,73.95,71.78,73.72,2317200,0,0
2019-12-16,74.09,74.83,73.23,73.64,1407400,0,0
2019-12-17,73.64,73.97,72.71,73.63,1930700,0,0
2019-12-18,73.35,75.06,73.08,73.55,1401700,0,0
2019-12-19,73.41,74.45,73.17,73.38,999100,0,0
2019-12-20,74.21,74.25,73.06,74.18,1641000,0,0
2019-12-23,74.01,74.4,73.16,73.35,995400,0,0
2019-12-24,73.2,73.87,72.86,73.7,361800,0,0
2019-12-26,73.8,75.02,73.5,74.44,1011600,0,0
2019-12-27,74.94,74.98,73.55,74.39,924500,0,0
2019-12-30,74.13,74.5,72.2,73.75,1266000,0,0
2019-12-31,73.67,74.29,73.14,74.11,799600,0,0
2020-01-02,74.31,76.83,74.11,75.9,2043300,0,0
